user_id,edad,sexo,estado_civil,numero_hijos,empleo_formal,ingreso_mensual,linea_credito,gasto_total,credito_utilizado,monto_promedio_ahorro,ratio_gasto_ingreso,pct_credito_ocupado,tasa_ahorro_real,perfil_financiero
241,24,m,casado,2,1,46455,15000,61429.907692307694,8220,4645.5,1.3224,0.548,0.1,SALUDABLE
242,24,m,casado,3,0,49305,50000,36790.07692307692,13462,1479.15,0.7462,0.2692,0.03,SALUDABLE
243,25,f,divorciado,3,0,37951,80000,49140.95384615385,64237,1138.53,1.2949,0.803,0.03,MODERADO
244,63,f,unión libre,3,0,50582,30000,48726.9,22397,5058.2,0.9633,0.7466,0.1,SALUDABLE
245,52,f,unión libre,2,0,12451,120000,47152.32307692307,111518,373.53,3.787,0.9293,0.03,MODERADO
246,24,m,soltero,4,1,57540,80000,38242.93076923077,8871,5754.0,0.6646,0.1109,0.1,SALUDABLE
247,51,f,soltero,4,0,42902,120000,42887.06923076923,61885,4290.2,0.9997,0.5157,0.1,MODERADO
248,44,m,casado,0,0,31442,120000,33948.015384615384,36768,943.26,1.0797,0.3064,0.03,MODERADO
249,27,m,unión libre,0,0,8240,120000,43282.70769230769,40920,824.0,5.2528,0.341,0.1,RIESGOSO
250,35,m,casado,4,1,39275,15000,40406.415384615386,4047,8640.5,1.0288,0.2698,0.22,SALUDABLE
251,44,f,soltero,1,0,64014,30000,34183.1,13119,6401.4,0.534,0.4373,0.1,SALUDABLE
252,53,m,soltero,1,1,77996,120000,37667.32307692307,48107,17159.12,0.4829,0.4009,0.22,SALUDABLE
253,46,m,casado,3,1,21446,80000,47987.80769230769,56357,643.38,2.2376,0.7045,0.03,MODERADO
254,22,f,soltero,3,1,55609,15000,49729.62307692308,14188,5560.9,0.8943,0.9459,0.1,SALUDABLE
255,40,m,divorciado,1,1,32907,30000,44411.73846153846,25194,987.21,1.3496,0.8398,0.03,RIESGOSO
256,31,m,casado,1,1,24796,50000,37774.230769230766,32279,2479.6,1.5234,0.6456,0.1,RIESGOSO
257,23,f,divorciado,2,1,22113,50000,36610.99230769231,38187,2211.3,1.6556,0.7637,0.1,RIESGOSO
258,49,m,unión libre,0,1,20270,15000,55844.75384615384,10832,2027.0,2.755,0.7221,0.1,RIESGOSO
259,49,m,divorciado,4,1,73383,50000,42877.96153846154,27024,2201.49,0.5843,0.5405,0.03,SALUDABLE
260,41,f,soltero,4,0,79864,120000,47194.723076923074,109131,7986.4,0.5909,0.9094,0.1,MODERADO
261,66,m,soltero,2,0,59364,50000,34992.28461538461,40539,5936.4,0.5895,0.8108,0.1,SALUDABLE
262,19,f,divorciado,2,0,13517,15000,44024.161538461536,14281,2973.74,3.2569,0.9521,0.22,RIESGOSO
263,20,f,unión libre,0,1,32294,80000,47441.74615384615,34240,968.82,1.4691,0.428,0.03,RIESGOSO
264,48,f,soltero,2,0,47637,15000,48782.34615384615,14993,1429.11,1.024,0.9995,0.03,SALUDABLE
265,43,f,casado,3,1,55117,50000,38252.053846153845,42488,1653.51,0.694,0.8498,0.03,MODERADO
266,25,m,unión libre,4,1,55744,50000,40875.06153846154,27293,5574.4,0.7333,0.5459,0.1,SALUDABLE
267,66,m,soltero,3,1,49218,15000,45773.68461538461,7047,1476.54,0.93,0.4698,0.03,SALUDABLE
268,49,f,casado,1,0,49359,80000,34054.77692307692,30477,4935.9,0.6899,0.381,0.1,SALUDABLE
269,38,f,soltero,3,1,9999,15000,46600.2923076923,5257,2199.78,4.6605,0.3505,0.22,RIESGOSO
270,44,f,unión libre,0,0,14357,15000,55196.407692307694,11949,1435.7,3.8446,0.7966,0.1,RIESGOSO
271,44,f,divorciado,1,1,77616,15000,40740.03846153846,5269,2328.48,0.5249,0.3513,0.03,SALUDABLE
272,67,f,divorciado,2,1,78904,30000,55257.70769230769,21018,17358.88,0.7003,0.7006,0.22,SALUDABLE
273,56,f,divorciado,2,0,44922,15000,38031.13076923077,12184,4492.2,0.8466,0.8123,0.1,SALUDABLE
274,43,f,soltero,3,1,73566,80000,46946.66923076923,14369,7356.6,0.6382,0.1796,0.1,SALUDABLE
275,39,f,casado,0,0,62387,15000,52798.07692307692,12173,1871.61,0.8463,0.8115,0.03,SALUDABLE
276,49,f,soltero,2,1,16879,50000,41306.58461538461,28037,1687.9,2.4472,0.5607,0.1,RIESGOSO
277,41,m,divorciado,1,0,8416,120000,45968.7,66454,841.6,5.4621,0.5538,0.1,RIESGOSO
278,33,m,casado,4,1,26065,30000,40342.77692307692,11735,2606.5,1.5478,0.3912,0.1,RIESGOSO
279,66,m,soltero,0,1,43884,30000,47270.23846153846,670,9654.48,1.0772,0.0223,0.22,SALUDABLE
280,46,m,unión libre,0,1,25058,80000,47158.57692307692,28483,751.74,1.882,0.356,0.03,RIESGOSO
281,53,f,soltero,4,0,72639,80000,48425.730769230766,9759,15980.58,0.6667,0.122,0.22,SALUDABLE
282,29,f,unión libre,4,0,38714,15000,40688.415384615386,14298,3871.4,1.051,0.9532,0.1,SALUDABLE
283,65,f,casado,2,0,41416,120000,52505.01538461538,84873,4141.6,1.2677,0.7073,0.1,MODERADO
284,62,f,casado,3,0,38981,80000,46399.13846153846,77347,3898.1,1.1903,0.9668,0.1,MODERADO
285,57,f,unión libre,3,0,36469,15000,37549.82307692308,2148,3646.9,1.0296,0.1432,0.1,SALUDABLE
286,48,f,casado,1,0,49954,120000,29796.061538461538,2547,4995.4,0.5965,0.0212,0.1,SALUDABLE
287,30,f,divorciado,2,0,66861,30000,45963.33846153846,19447,2005.83,0.6874,0.6482,0.03,SALUDABLE
288,55,f,soltero,4,1,71574,50000,45740.09230769231,49775,7157.4,0.6391,0.9955,0.1,SALUDABLE
289,37,f,divorciado,4,0,61031,50000,45858.08461538461,28414,1830.93,0.7514,0.5683,0.03,SALUDABLE
290,24,m,soltero,4,0,63027,30000,38439.661538461536,9337,6302.7,0.6099,0.3112,0.1,SALUDABLE
291,18,f,soltero,2,1,15775,50000,49427.71538461538,20614,1577.5,3.1333,0.4123,0.1,RIESGOSO
292,25,m,divorciado,3,1,43328,120000,55060.80769230769,68276,4332.8,1.2708,0.569,0.1,MODERADO
293,26,f,soltero,2,0,49059,80000,37913.63076923077,42867,4905.9,0.7728,0.5358,0.1,MODERADO
294,35,m,soltero,2,1,10210,15000,32926.64615384615,9575,2246.2,3.2249,0.6383,0.22,RIESGOSO
295,66,f,divorciado,1,0,59745,120000,40932.7923076923,105574,5974.5,0.6851,0.8798,0.1,MODERADO
296,30,f,casado,0,1,79377,30000,33126.730769230766,853,7937.7,0.4173,0.0284,0.1,SALUDABLE
297,58,f,soltero,1,0,40657,80000,35974.97692307692,3949,1219.71,0.8848,0.0494,0.03,RIESGOSO
298,39,m,casado,4,1,59557,80000,41816.2,29221,1786.71,0.7021,0.3653,0.03,SALUDABLE
299,44,f,unión libre,1,1,49810,120000,45187.18461538461,59331,10958.2,0.9072,0.4944,0.22,MODERADO
300,58,f,soltero,4,1,63620,120000,39157.96923076923,95540,1908.6,0.6155,0.7962,0.03,MODERADO
301,62,f,unión libre,0,1,58546,30000,31026.60769230769,25072,1756.38,0.53,0.8357,0.03,SALUDABLE
302,46,m,soltero,4,0,53685,120000,42146.65384615384,40245,1610.55,0.7851,0.3354,0.03,MODERADO
303,51,f,soltero,0,1,55129,80000,40600.78461538461,27328,12128.38,0.7365,0.3416,0.22,SALUDABLE
304,33,f,soltero,1,1,32600,15000,44136.33846153846,11818,7172.0,1.3539,0.7879,0.22,SALUDABLE
305,46,f,soltero,4,1,14468,50000,39466.907692307694,37252,1446.8,2.7279,0.745,0.1,RIESGOSO
306,43,m,divorciado,2,0,41391,80000,46289.19230769231,24480,9106.02,1.1183,0.306,0.22,SALUDABLE
307,43,f,casado,3,0,77288,80000,36920.330769230764,29953,17003.36,0.4777,0.3744,0.22,SALUDABLE
308,69,m,casado,1,1,20692,80000,49456.053846153845,1262,2069.2,2.3901,0.0158,0.1,RIESGOSO
309,57,m,unión libre,4,1,75683,80000,35866.92307692308,2998,2270.49,0.4739,0.0375,0.03,SALUDABLE
310,48,f,divorciado,2,1,8019,30000,48557.230769230766,7353,240.57,6.0553,0.2451,0.03,RIESGOSO
311,46,m,divorciado,0,1,66080,15000,57885.66923076923,10450,1982.4,0.876,0.6967,0.03,SALUDABLE
312,33,m,unión libre,0,0,50825,50000,37878.28461538461,27527,5082.5,0.7453,0.5505,0.1,SALUDABLE
313,49,f,soltero,4,1,28338,15000,43038.95384615385,8312,6234.36,1.5188,0.5541,0.22,SALUDABLE
314,29,m,casado,3,1,21033,50000,43343.64615384615,15784,2103.3,2.0607,0.3157,0.1,RIESGOSO
315,20,f,soltero,0,1,73418,50000,43089.95384615385,3127,7341.8,0.5869,0.0625,0.1,SALUDABLE
316,58,f,unión libre,1,0,10583,15000,35889.192307692305,7945,317.49,3.3912,0.5297,0.03,RIESGOSO
317,49,f,casado,4,1,12322,15000,46063.4,7965,1232.2,3.7383,0.531,0.1,RIESGOSO
318,53,m,casado,1,1,19402,50000,41658.36923076923,9306,1940.2,2.1471,0.1861,0.1,RIESGOSO
319,59,f,unión libre,4,0,57688,80000,36125.2,76716,5768.8,0.6262,0.959,0.1,MODERADO
320,50,f,unión libre,3,0,62738,120000,56283.8,90005,13802.36,0.8971,0.75,0.22,MODERADO
321,50,m,unión libre,4,1,38863,15000,54093.984615384616,9940,3886.3,1.3919,0.6627,0.1,SALUDABLE
322,65,m,casado,2,0,13566,80000,45693.49230769231,14553,1356.6,3.3682,0.1819,0.1,RIESGOSO
323,61,f,unión libre,2,1,72394,120000,40981.38461538462,18507,2171.82,0.5661,0.1542,0.03,SALUDABLE
324,62,f,divorciado,0,1,36884,120000,35015.446153846155,92290,3688.4,0.9493,0.7691,0.1,MODERADO
325,53,f,casado,2,1,12565,50000,37576.11538461538,20370,376.95,2.9905,0.4074,0.03,RIESGOSO
326,65,m,casado,1,0,48008,50000,39062.95384615385,34017,1440.24,0.8137,0.6803,0.03,SALUDABLE
327,49,f,soltero,2,1,28978,50000,53052.16923076923,8823,2897.8,1.8308,0.1765,0.1,RIESGOSO
328,25,m,divorciado,1,1,46126,120000,37010.5,47179,1383.78,0.8024,0.3932,0.03,MODERADO
329,32,f,unión libre,1,0,65798,30000,50668.04615384615,8376,6579.8,0.7701,0.2792,0.1,SALUDABLE
330,35,m,divorciado,1,1,17303,15000,42012.915384615386,3462,1730.3,2.4281,0.2308,0.1,RIESGOSO
331,36,m,unión libre,1,1,36215,30000,37266.50769230769,12281,1086.45,1.029,0.4094,0.03,RIESGOSO
332,53,m,casado,1,0,48063,50000,43131.57692307692,47398,1441.89,0.8974,0.948,0.03,MODERADO
333,29,f,unión libre,2,1,11457,50000,35125.00769230769,9920,343.71,3.0658,0.1984,0.03,RIESGOSO
334,18,m,divorciado,4,1,46438,30000,47017.0,21844,4643.8,1.0125,0.7281,0.1,SALUDABLE
335,63,m,divorciado,0,0,74316,120000,54289.407692307694,75458,16349.52,0.7305,0.6288,0.22,MODERADO
336,31,f,divorciado,3,1,41544,50000,54620.36153846154,6223,1246.32,1.3148,0.1245,0.03,RIESGOSO
337,25,f,divorciado,1,0,70957,80000,43978.38461538461,79369,15610.54,0.6198,0.9921,0.22,MODERADO
338,29,f,divorciado,2,0,41906,15000,47887.053846153845,2263,1257.18,1.1427,0.1509,0.03,RIESGOSO
339,67,m,divorciado,3,0,35718,30000,44759.65384615384,19015,3571.8,1.2531,0.6338,0.1,SALUDABLE
340,59,m,casado,4,1,46177,15000,49885.47692307692,11549,10158.94,1.0803,0.7699,0.22,SALUDABLE
341,53,f,casado,4,0,50942,80000,34652.96153846154,48820,11207.24,0.6802,0.6102,0.22,SALUDABLE
342,51,f,unión libre,1,0,36241,50000,48290.61538461538,45627,3624.1,1.3325,0.9125,0.1,MODERADO
343,21,f,casado,1,1,13877,50000,46403.5,38347,416.31,3.3439,0.7669,0.03,RIESGOSO
344,20,m,soltero,1,0,21447,30000,44039.62307692308,6869,2144.7,2.0534,0.229,0.1,RIESGOSO
345,66,m,unión libre,4,1,68510,30000,39217.723076923074,25790,6851.0,0.5724,0.8597,0.1,SALUDABLE
346,40,f,casado,2,0,69235,15000,41600.8,8066,2077.05,0.6009,0.5377,0.03,SALUDABLE
347,30,f,unión libre,1,1,28026,15000,47758.5,3071,6165.72,1.7041,0.2047,0.22,SALUDABLE
348,39,f,unión libre,1,0,60813,30000,54397.39230769231,26871,1824.39,0.8945,0.8957,0.03,SALUDABLE
349,47,f,soltero,4,0,34051,120000,50128.45384615385,30087,3405.1,1.4722,0.2507,0.1,RIESGOSO
350,23,m,casado,0,1,10352,15000,34701.32307692308,8557,1035.2,3.3521,0.5705,0.1,RIESGOSO
351,61,m,divorciado,4,0,54860,50000,46468.28461538461,46354,5486.0,0.847,0.9271,0.1,MODERADO
352,42,f,unión libre,1,0,44344,15000,47973.1,12491,1330.32,1.0818,0.8327,0.03,SALUDABLE
353,38,m,divorciado,4,0,26294,15000,43721.4,13373,788.82,1.6628,0.8915,0.03,RIESGOSO
354,48,m,soltero,2,1,78524,30000,46951.36153846154,2528,7852.4,0.5979,0.0843,0.1,SALUDABLE
355,29,m,soltero,2,0,25204,30000,40681.30769230769,1393,2520.4,1.6141,0.0464,0.1,RIESGOSO
356,37,m,unión libre,0,0,59742,120000,44849.369230769225,84167,5974.2,0.7507,0.7014,0.1,MODERADO
357,29,m,divorciado,4,0,52345,50000,35610.35384615385,34649,5234.5,0.6803,0.693,0.1,SALUDABLE
358,37,f,soltero,4,0,46207,120000,39035.51538461538,60474,4620.7,0.8448,0.504,0.1,MODERADO
359,36,m,divorciado,2,1,8400,120000,44554.93846153846,116613,252.0,5.3042,0.9718,0.03,MODERADO
360,56,f,divorciado,2,0,34798,30000,37654.83846153846,14934,1043.94,1.0821,0.4978,0.03,RIESGOSO
361,43,m,divorciado,1,1,8512,30000,54983.16923076923,17143,851.2,6.4595,0.5714,0.1,RIESGOSO
362,52,f,soltero,2,0,32482,30000,47795.93076923077,21171,7146.04,1.4715,0.7057,0.22,SALUDABLE
363,55,m,casado,2,1,41628,120000,39873.06153846154,77919,1248.84,0.9578,0.6493,0.03,MODERADO
364,39,f,unión libre,2,1,30277,50000,44350.78461538461,9481,6660.94,1.4648,0.1896,0.22,SALUDABLE
365,36,m,soltero,3,0,47860,50000,45274.84615384616,45701,4786.0,0.946,0.914,0.1,MODERADO
366,35,m,casado,3,1,44913,80000,45485.06153846154,15107,9880.86,1.0127,0.1888,0.22,SALUDABLE
367,27,m,casado,2,0,73510,80000,48802.03076923077,53416,16172.2,0.6639,0.6677,0.22,SALUDABLE
368,47,m,soltero,3,1,9807,50000,47633.13076923077,45794,980.7,4.8571,0.9159,0.1,RIESGOSO
369,20,m,soltero,1,1,59037,120000,34279.35384615385,65747,1771.11,0.5806,0.5479,0.03,MODERADO
370,69,f,unión libre,1,0,52988,120000,41520.2,89509,11657.36,0.7836,0.7459,0.22,MODERADO
371,30,f,unión libre,1,0,40674,80000,48420.56153846154,28841,1220.22,1.1905,0.3605,0.03,RIESGOSO
372,59,f,unión libre,2,1,45171,50000,47824.65384615384,31602,9937.62,1.0587,0.632,0.22,SALUDABLE
373,48,m,unión libre,2,1,55936,50000,29852.76153846154,40972,1678.08,0.5337,0.8194,0.03,MODERADO
374,66,f,divorciado,4,1,21629,30000,46550.92307692308,13822,2162.9,2.1522,0.4607,0.1,RIESGOSO
375,48,m,divorciado,3,1,23237,80000,55800.50769230769,21917,697.11,2.4014,0.274,0.03,RIESGOSO
376,20,f,casado,0,1,59214,30000,33720.56923076923,15143,13027.08,0.5695,0.5048,0.22,SALUDABLE
377,42,m,casado,0,1,52293,50000,47236.61538461538,13374,1568.79,0.9033,0.2675,0.03,SALUDABLE
378,27,f,unión libre,3,0,73487,30000,45623.61538461538,8385,16167.14,0.6208,0.2795,0.22,SALUDABLE
379,64,m,soltero,2,0,27700,30000,41191.67692307692,21683,6094.0,1.4871,0.7228,0.22,SALUDABLE
380,60,f,soltero,1,1,79850,30000,45138.47692307692,7541,7985.0,0.5653,0.2514,0.1,SALUDABLE
381,32,f,unión libre,4,1,60219,120000,42105.56153846154,86878,1806.57,0.6992,0.724,0.03,MODERADO
382,19,m,casado,1,1,9898,50000,38052.82307692307,21043,2177.56,3.8445,0.4209,0.22,RIESGOSO
383,56,f,casado,0,0,57354,30000,45227.73846153846,13886,12617.88,0.7886,0.4629,0.22,SALUDABLE
384,20,f,soltero,4,0,55228,120000,34974.4,45850,1656.84,0.6333,0.3821,0.03,MODERADO
385,20,m,casado,1,1,43044,15000,46360.2,10993,4304.4,1.077,0.7329,0.1,SALUDABLE
386,70,f,soltero,2,0,75659,120000,46067.8,93112,2269.77,0.6089,0.7759,0.03,MODERADO
387,35,f,unión libre,3,0,55689,30000,47352.415384615386,20345,5568.9,0.8503,0.6782,0.1,SALUDABLE
388,41,f,soltero,2,0,44136,15000,43572.761538461535,11621,1324.08,0.9872,0.7747,0.03,SALUDABLE
389,19,m,divorciado,1,1,56593,80000,38040.50769230769,20002,1697.79,0.6722,0.25,0.03,SALUDABLE
390,25,f,unión libre,0,0,50927,30000,46112.723076923074,23192,1527.81,0.9055,0.7731,0.03,SALUDABLE
391,54,f,unión libre,0,1,25399,15000,51758.38461538461,9268,2539.9,2.0378,0.6179,0.1,RIESGOSO
392,31,m,casado,3,0,41516,120000,53055.71538461538,93502,4151.6,1.278,0.7792,0.1,MODERADO
393,61,m,casado,3,1,58740,30000,41428.86153846153,6608,5874.0,0.7053,0.2203,0.1,SALUDABLE
394,68,m,soltero,3,1,56743,80000,54046.984615384616,41197,5674.3,0.9525,0.515,0.1,SALUDABLE
395,64,f,divorciado,2,0,46915,50000,35565.984615384616,8881,4691.5,0.7581,0.1776,0.1,SALUDABLE
396,61,m,unión libre,0,0,37409,120000,34592.092307692306,70144,1122.27,0.9247,0.5845,0.03,MODERADO
397,38,f,soltero,3,0,70846,120000,38998.47692307692,20595,7084.6,0.5505,0.1716,0.1,SALUDABLE
398,39,m,soltero,3,1,78373,30000,45793.338461538464,12077,2351.19,0.5843,0.4026,0.03,SALUDABLE
399,22,m,divorciado,1,0,32876,120000,32352.56923076923,71242,3287.6,0.9841,0.5937,0.1,MODERADO
400,31,m,casado,0,0,37193,15000,44262.82307692308,4463,3719.3,1.1901,0.2975,0.1,SALUDABLE
401,34,f,unión libre,1,1,29372,50000,46729.70769230769,34964,2937.2,1.591,0.6993,0.1,RIESGOSO
402,30,m,casado,0,0,17752,15000,34203.84615384616,9098,532.56,1.9268,0.6065,0.03,RIESGOSO
403,35,m,casado,2,1,41902,120000,51201.484615384616,77678,4190.2,1.2219,0.6473,0.1,MODERADO
404,24,m,casado,4,1,29633,30000,58730.06153846154,10573,2963.3,1.9819,0.3524,0.1,RIESGOSO
405,57,f,divorciado,3,1,68034,15000,52860.56153846154,11400,14967.48,0.777,0.76,0.22,SALUDABLE
406,20,f,unión libre,2,0,80000,30000,53821.96153846154,16189,8000.0,0.6728,0.5396,0.1,SALUDABLE
407,31,f,soltero,4,0,19796,30000,46885.80769230769,23989,4355.12,2.3684,0.7996,0.22,RIESGOSO
408,39,m,unión libre,4,0,16283,15000,41300.43076923077,14162,3582.26,2.5364,0.9441,0.22,RIESGOSO
409,68,m,unión libre,3,1,58061,15000,55767.70769230769,4814,1741.83,0.9605,0.3209,0.03,SALUDABLE
410,58,m,unión libre,2,0,42686,15000,46200.13076923077,5996,4268.6,1.0823,0.3997,0.1,SALUDABLE
411,34,f,soltero,4,1,11821,80000,44482.907692307694,9825,2600.62,3.763,0.1228,0.22,RIESGOSO
412,68,m,casado,3,0,22750,15000,37657.84615384616,720,682.5,1.6553,0.048,0.03,RIESGOSO
413,24,m,divorciado,3,0,50488,120000,51218.11538461538,47642,11107.36,1.0145,0.397,0.22,SALUDABLE
414,50,f,divorciado,0,1,74209,30000,51228.7,28117,7420.9,0.6903,0.9372,0.1,SALUDABLE
415,51,f,soltero,1,0,32874,30000,36305.23846153846,353,3287.4,1.1044,0.0118,0.1,RIESGOSO
416,52,f,unión libre,2,1,39676,80000,44282.19230769231,59595,3967.6,1.1161,0.7449,0.1,MODERADO
417,33,f,soltero,1,1,24281,15000,53920.830769230764,2004,2428.1,2.2207,0.1336,0.1,RIESGOSO
418,62,m,soltero,0,0,32803,80000,45429.53076923077,17079,984.09,1.3849,0.2135,0.03,RIESGOSO
419,20,m,casado,0,1,19117,80000,38843.61538461538,12202,573.51,2.0319,0.1525,0.03,RIESGOSO
420,70,m,unión libre,2,0,43140,15000,37462.407692307694,2318,4314.0,0.8684,0.1545,0.1,SALUDABLE
421,27,f,divorciado,1,0,44470,120000,53546.63076923077,112460,4447.0,1.2041,0.9372,0.1,MODERADO
422,65,f,divorciado,3,1,38364,120000,32841.36923076923,7323,3836.4,0.856,0.061,0.1,SALUDABLE
423,38,f,unión libre,4,1,55214,120000,34438.869230769225,92853,12147.08,0.6237,0.7738,0.22,MODERADO
424,43,f,unión libre,1,0,14567,80000,32976.653846153844,52205,1456.7,2.2638,0.6526,0.1,RIESGOSO
425,28,m,unión libre,4,1,41292,30000,44771.53076923077,3194,1238.76,1.0843,0.1065,0.03,RIESGOSO
426,25,m,unión libre,2,1,18752,50000,56295.76923076923,18004,1875.2,3.0021,0.3601,0.1,RIESGOSO
427,42,m,unión libre,3,1,27947,15000,42645.16923076923,10294,2794.7,1.5259,0.6863,0.1,RIESGOSO
428,44,m,casado,3,1,29282,30000,34666.407692307694,12704,878.46,1.1839,0.4235,0.03,RIESGOSO
429,35,f,soltero,1,0,57501,120000,46855.34615384615,41218,12650.22,0.8149,0.3435,0.22,SALUDABLE
430,42,f,unión libre,0,0,8863,15000,37841.47692307692,11999,1949.86,4.2696,0.7999,0.22,RIESGOSO
431,24,m,soltero,2,1,22526,50000,45005.12307692308,8012,675.78,1.9979,0.1602,0.03,RIESGOSO
432,44,f,divorciado,0,1,8244,80000,37946.64615384615,67751,824.4,4.6029,0.8469,0.1,RIESGOSO
433,41,m,casado,3,1,10816,80000,51522.4,8873,1081.6,4.7635,0.1109,0.1,RIESGOSO
434,67,m,casado,2,0,37820,30000,43180.27692307692,13329,3782.0,1.1417,0.4443,0.1,SALUDABLE
435,59,m,soltero,3,1,37288,30000,46405.56923076923,12670,1118.64,1.2445,0.4223,0.03,RIESGOSO
436,19,f,unión libre,4,1,37930,120000,55930.20769230769,98183,3793.0,1.4746,0.8182,0.1,MODERADO
437,38,m,casado,3,0,41887,80000,43059.16923076923,23415,4188.7,1.028,0.2927,0.1,SALUDABLE
438,69,f,divorciado,3,0,46592,50000,42536.23846153846,29633,4659.2,0.913,0.5927,0.1,SALUDABLE
439,45,m,divorciado,1,0,35072,80000,56958.77692307692,54117,1052.16,1.6241,0.6765,0.03,MODERADO
440,51,f,soltero,1,1,77148,15000,49806.33846153846,9945,2314.44,0.6456,0.663,0.03,SALUDABLE
441,24,m,divorciado,4,0,44570,30000,60406.17692307692,21365,9805.4,1.3553,0.7122,0.22,SALUDABLE
442,29,f,unión libre,1,0,61142,50000,53959.63076923077,13286,6114.2,0.8825,0.2657,0.1,SALUDABLE
443,50,f,divorciado,0,1,10905,120000,37811.93076923077,104679,327.15,3.4674,0.8723,0.03,MODERADO
444,51,m,divorciado,4,0,27043,50000,41530.51538461538,39053,2704.3,1.5357,0.7811,0.1,RIESGOSO
445,42,m,divorciado,2,1,54729,120000,37467.25384615384,63349,12040.38,0.6846,0.5279,0.22,MODERADO
446,34,m,soltero,4,1,26421,120000,43962.27692307692,99593,5812.62,1.6639,0.8299,0.22,MODERADO
447,29,m,unión libre,3,0,33527,80000,39107.32307692307,12197,3352.7,1.1664,0.1525,0.1,RIESGOSO
448,55,f,casado,3,1,72314,50000,39893.96153846154,3859,7231.4,0.5517,0.0772,0.1,SALUDABLE
449,38,m,soltero,1,0,64888,80000,31569.992307692308,7498,14275.36,0.4865,0.0937,0.22,SALUDABLE
450,26,f,soltero,4,1,35120,15000,54447.13846153846,10475,1053.6,1.5503,0.6983,0.03,RIESGOSO
451,48,f,unión libre,1,1,38165,120000,46527.67692307692,8692,3816.5,1.2191,0.0724,0.1,RIESGOSO
452,31,m,divorciado,4,0,73140,15000,43140.28461538462,13771,7314.0,0.5898,0.9181,0.1,SALUDABLE
453,30,f,soltero,1,0,56942,50000,33778.88461538462,49806,12527.24,0.5932,0.9961,0.22,SALUDABLE
454,33,f,casado,0,0,79954,50000,40097.7,41138,7995.4,0.5015,0.8228,0.1,SALUDABLE
455,24,f,soltero,0,1,34387,80000,36465.61538461538,68825,7565.14,1.0604,0.8603,0.22,MODERADO
456,30,f,divorciado,0,1,22216,120000,47261.4,117474,666.48,2.1274,0.979,0.03,MODERADO
457,43,f,casado,0,0,8887,15000,42450.35384615385,6939,888.7,4.7767,0.4626,0.1,RIESGOSO
458,44,m,unión libre,1,0,74454,15000,54835.63076923077,5618,7445.4,0.7365,0.3745,0.1,SALUDABLE
459,32,m,divorciado,0,1,43087,80000,36672.97692307692,38125,4308.7,0.8511,0.4766,0.1,SALUDABLE
460,62,m,unión libre,1,1,43521,80000,49585.97692307692,57912,9574.62,1.1394,0.7239,0.22,MODERADO
461,29,f,casado,0,0,51393,30000,40499.93846153846,29562,5139.3,0.788,0.9854,0.1,SALUDABLE
462,25,m,unión libre,0,0,74278,50000,49033.7923076923,9091,7427.8,0.6601,0.1818,0.1,SALUDABLE
463,28,m,unión libre,4,1,27788,50000,45569.86153846154,1379,6113.36,1.6399,0.0276,0.22,SALUDABLE
464,54,m,unión libre,2,0,56395,80000,53476.99230769231,20643,1691.85,0.9483,0.258,0.03,SALUDABLE
465,50,m,divorciado,1,1,28952,120000,39487.338461538464,81404,2895.2,1.3639,0.6784,0.1,MODERADO
466,24,m,divorciado,2,0,50677,30000,51586.31538461538,11862,1520.31,1.0179,0.3954,0.03,SALUDABLE
467,49,m,casado,4,0,38456,15000,37926.87692307692,14209,3845.6,0.9862,0.9473,0.1,SALUDABLE
468,30,m,unión libre,2,1,8904,50000,44280.20769230769,14828,890.4,4.9731,0.2966,0.1,RIESGOSO
469,53,f,divorciado,3,0,61357,50000,40622.53076923077,4760,6135.7,0.6621,0.0952,0.1,SALUDABLE
470,45,f,unión libre,1,1,49242,50000,49433.66923076923,19495,1477.26,1.0039,0.3899,0.03,SALUDABLE
471,36,m,casado,2,1,75153,50000,35239.415384615386,14359,7515.3,0.4689,0.2872,0.1,SALUDABLE
472,27,m,soltero,1,1,54818,80000,53054.71538461538,77856,1644.54,0.9678,0.9732,0.03,MODERADO
473,38,m,divorciado,0,1,73584,50000,34218.692307692305,19049,7358.4,0.465,0.381,0.1,SALUDABLE
474,22,f,casado,3,1,14211,80000,54945.6,51354,426.33,3.8664,0.6419,0.03,RIESGOSO
475,38,f,divorciado,4,0,10560,50000,32673.50769230769,37920,1056.0,3.0941,0.7584,0.1,RIESGOSO
476,43,m,divorciado,0,0,64015,15000,50197.62307692308,3619,14083.3,0.7842,0.2413,0.22,SALUDABLE
477,21,f,casado,4,1,53387,30000,37264.86153846154,3231,5338.7,0.698,0.1077,0.1,SALUDABLE
478,67,m,soltero,3,1,68313,120000,36464.43076923077,96242,6831.3,0.5338,0.802,0.1,MODERADO
479,25,f,soltero,1,1,46184,30000,45787.7,18454,1385.52,0.9914,0.6151,0.03,SALUDABLE
480,66,f,casado,0,1,21183,80000,51672.51538461538,77109,635.49,2.4393,0.9639,0.03,MODERADO
481,43,m,casado,3,0,12390,120000,42261.68461538461,45716,371.7,3.411,0.381,0.03,RIESGOSO
482,22,f,divorciado,0,1,42928,120000,50505.2,44339,9444.16,1.1765,0.3695,0.22,MODERADO
483,48,m,divorciado,3,1,33199,120000,39761.85384615385,108000,7303.78,1.1977,0.9,0.22,MODERADO
